,customerID,SeniorCitizen,tenure,ServiceCount,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotChargesAct
336,6680-NENYN,0,43,7,Two year,Yes,104.6,4759.85,Yes,4759.85
337,2088-IEBAU,0,68,9,Two year,Yes,88.15,6148.45,No,6148.45
338,7982-VCELR,0,36,5,Month-to-month,Yes,94.8,3565.65,No,3565.65
339,1343-EHPYB,0,63,7,Month-to-month,Yes,103.4,6603,Yes,6603
340,6035-BXTTY,1,32,4,Month-to-month,No,54.65,1830.1,No,1830.1
341,6885-PKOAM,0,71,9,Two year,No,85.75,6223.8,No,6223.8
342,7520-HQWJU,0,66,6,Month-to-month,Yes,67.45,4508.65,No,4508.65
343,9639-BUJXT,0,63,7,One year,No,20.5,1328.15,No,1328.15
344,5924-SNGKP,0,41,7,One year,Yes,20.25,865,No,865
345,0021-IKXGC,1,1,3,Month-to-month,Yes,72.1,72.1,No,72.1
346,2034-GDRCN,0,2,4,Month-to-month,Yes,90.4,168.2,Yes,168.2
347,8966-SNIZF,0,70,7,Two year,No,19.45,1303.5,No,1303.5
348,6243-OZGFH,0,23,3,Month-to-month,Yes,44.95,996.85,No,996.85
349,4654-DLAMQ,1,64,6,One year,No,97.0,6430.9,No,6430.9
350,0513-RBGPE,0,37,6,Two year,Yes,62.8,2278.75,No,2278.75
351,5160-UXJED,0,17,2,One year,No,44.6,681.4,No,681.4
352,4115-NZRKS,1,7,4,Month-to-month,Yes,89.15,574.35,No,574.35
353,0219-YTZUE,0,4,5,Month-to-month,Yes,84.8,371.9,Yes,371.9
354,0623-IIHUG,1,21,3,Month-to-month,Yes,41.9,840.1,Yes,840.1
355,4572-DVCGN,0,10,3,Month-to-month,Yes,80.25,846,Yes,846
356,3351-NGXYI,1,16,4,Month-to-month,Yes,54.1,889,No,889
357,8984-EYLLL,0,64,7,Two year,Yes,105.25,6823.4,No,6823.4
358,9057-MSWCO,1,27,2,Month-to-month,No,30.75,805.1,Yes,805.1
359,9833-TGFHX,0,42,6,One year,No,97.1,4016.75,No,4016.75
360,9294-TDIPC,0,5,7,Month-to-month,No,20.2,83.75,No,83.75
361,5229-DTFYB,0,41,6,Two year,Yes,98.8,3959.15,No,3959.15
362,0104-PPXDV,0,58,3,One year,No,50.3,2878.55,No,2878.55
363,5176-LMJXE,0,47,7,Two year,Yes,20.55,945.7,No,945.7
364,3583-KRKMD,0,18,3,Month-to-month,Yes,75.9,1373.05,No,1373.05
365,1010-DIAUQ,0,5,5,Month-to-month,No,96.5,492.55,Yes,492.55
366,9069-LGEUL,0,23,4,Month-to-month,Yes,59.95,1406,No,1406
367,7302-ZHMHP,0,1,7,Month-to-month,No,19.15,19.15,No,19.15
368,9571-EDEBV,0,71,6,One year,Yes,98.65,6962.85,No,6962.85
369,3520-FJGCV,0,72,9,Two year,Yes,112.6,8126.65,No,8126.65
370,6563-VRERX,0,33,7,One year,No,20.6,690.25,No,690.25
371,0259-GBZSH,0,2,4,Month-to-month,Yes,85.65,181.5,Yes,181.5
372,6122-EFVKN,0,24,3,Two year,No,35.75,830.8,No,830.8
373,2805-EDJPQ,0,56,7,One year,Yes,99.75,5608.4,No,5608.4
374,6862-CQUMB,0,37,5,Month-to-month,Yes,96.1,3646.8,No,3646.8
375,7156-MXBJE,0,43,8,One year,No,85.1,3662.25,No,3662.25
376,6158-HDPXZ,0,1,1,Month-to-month,No,25.35,25.35,No,25.35
377,9601-BRXPO,0,25,7,Month-to-month,Yes,104.95,2566.5,Yes,2566.5
378,2863-IMQDR,0,61,9,Two year,No,89.65,5308.7,No,5308.7
379,5686-CMAWK,0,17,5,One year,No,86.75,1410.25,No,1410.25
380,5651-CRHKQ,0,41,5,One year,Yes,86.2,3339.05,No,3339.05
381,6905-NIQIN,0,1,3,Month-to-month,No,50.65,50.65,Yes,50.65
382,8204-YJCLA,1,72,7,Two year,Yes,64.8,4732.35,No,4732.35
383,5167-ZFFMM,0,1,5,Month-to-month,Yes,90.85,90.85,Yes,90.85
384,6583-SZVGP,0,48,7,Two year,Yes,108.1,5067.45,No,5067.45
385,4895-TMWIR,1,11,7,Month-to-month,No,19.95,214.75,Yes,214.75
386,0533-BNWKF,1,55,5,Month-to-month,Yes,85.45,4874.7,Yes,4874.7
387,1708-PBBOA,0,42,6,One year,Yes,54.75,2348.45,No,2348.45
388,8782-LKFPK,0,44,5,Month-to-month,Yes,90.4,4063,No,4063
389,5522-JBWMO,0,1,2,Month-to-month,No,44.0,44,No,44
390,3597-MVHJT,0,27,5,Month-to-month,Yes,95.6,2595.25,No,2595.25
391,9774-NRNAU,1,27,8,Month-to-month,Yes,84.8,2309.55,No,2309.55
392,0224-RLWWD,1,2,2,Month-to-month,Yes,44.3,89.3,No,89.3
393,9967-ATRFS,0,19,7,Month-to-month,No,19.9,367.55,No,367.55
394,3951-NJCVI,1,42,5,Month-to-month,Yes,95.05,3944.5,No,3944.5
395,2977-CEBSX,0,66,9,Two year,Yes,90.05,5965.95,No,5965.95
396,0177-PXBAT,1,33,8,Month-to-month,Yes,109.9,3694.7,No,3694.7
397,6599-CEBNN,0,34,3,Month-to-month,Yes,73.95,2524.45,Yes,2524.45
398,2519-ERQOJ,1,33,5,Month-to-month,Yes,54.6,1803.7,No,1803.7
399,5876-QMYLD,0,23,7,One year,No,20.05,415.1,No,415.1
400,2277-AXSDC,0,32,7,One year,No,19.75,624.15,No,624.15
401,9442-JTWDL,0,11,7,One year,No,20.05,237.7,No,237.7
402,0979-PHULV,0,69,6,Month-to-month,Yes,99.45,7007.6,Yes,7007.6
403,3067-SVMTC,0,68,4,One year,No,55.9,3848.8,No,3848.8
404,5495-GPSRW,0,20,7,Two year,Yes,19.7,419.4,No,419.4
405,7606-BPHHN,0,72,7,Two year,Yes,19.8,1468.75,No,1468.75
406,4742-DRORA,0,60,6,One year,Yes,95.4,5812,No,5812
407,0111-KLBQG,1,32,5,Month-to-month,Yes,93.95,2861.45,No,2861.45
408,4800-VHZKI,0,1,7,Month-to-month,Yes,19.9,19.9,Yes,19.9
409,7989-CHGTL,0,1,7,Month-to-month,Yes,19.6,19.6,Yes,19.6
410,0334-GDDSO,1,3,4,Month-to-month,Yes,81.35,233.7,Yes,233.7
411,4163-NCJAK,0,46,8,One year,Yes,24.45,1066.15,No,1066.15
412,5233-AOZUF,0,29,3,Month-to-month,Yes,74.95,2149.05,No,2149.05
413,5973-EJGDP,0,51,6,Month-to-month,Yes,87.35,4473,No,4473
414,1996-DBMUS,1,48,2,Month-to-month,Yes,70.65,3545.05,No,3545.05
415,7916-VCCPB,0,16,3,Month-to-month,No,73.25,1195.75,No,1195.75
416,4686-GEFRM,0,70,7,Two year,Yes,98.7,6858.9,No,6858.9
417,5249-QYHEX,0,40,8,Two year,Yes,24.8,1024.7,No,1024.7
418,0578-SKVMF,0,22,4,Month-to-month,No,83.3,1845.9,Yes,1845.9
419,5564-NEMQO,1,1,3,Month-to-month,Yes,75.3,75.3,Yes,75.3
420,2233-FAGXV,0,5,8,Month-to-month,Yes,24.3,132.25,No,132.25
421,5605-IYGFG,0,7,2,Month-to-month,Yes,69.85,515.45,No,515.45
422,7663-ZTEGJ,0,29,7,One year,No,100.55,2830.45,No,2830.45
423,3935-TBRZZ,0,44,8,One year,No,25.7,1110.5,No,1110.5
424,8111-BKVDS,0,10,4,Month-to-month,No,40.7,449.3,No,449.3
425,2055-SIFSS,1,55,3,Month-to-month,No,51.65,2838.55,No,2838.55
426,2806-MLNTI,1,52,7,One year,Yes,105.1,5376.4,No,5376.4
427,8734-DKSTZ,0,10,4,Month-to-month,No,85.95,858.6,No,858.6
428,4360-PNRQB,0,18,3,Month-to-month,Yes,75.6,1395.05,No,1395.05
429,6152-ONASV,0,68,5,One year,No,58.25,3975.7,No,3975.7
430,9063-ZGTUY,0,61,7,Month-to-month,Yes,19.4,1182.55,Yes,1182.55
431,7781-HVGMK,0,72,7,Two year,Yes,65.2,4784.45,No,4784.45
432,2181-UAESM,0,2,4,Month-to-month,No,53.45,119.5,No,119.5
433,2957-LOLHO,0,12,2,Month-to-month,Yes,45.4,518.9,Yes,518.9
434,6048-NJXHX,0,41,7,Two year,Yes,19.75,899.45,No,899.45
435,2320-SLKMB,0,26,4,Month-to-month,Yes,44.45,1183.8,No,1183.8
436,4980-URKXC,0,36,7,One year,No,20.85,720.05,No,720.05
437,4376-KFVRS,0,72,9,Two year,Yes,114.05,8468.2,No,8468.2
438,5886-VLQVU,0,35,5,Month-to-month,Yes,89.85,3161.2,No,3161.2
439,3577-AMVUX,0,1,4,Month-to-month,No,55.05,55.05,No,55.05
440,0771-WLCLA,0,16,8,Month-to-month,Yes,112.95,1882.55,No,1882.55
441,5628-RKIFK,1,49,6,Month-to-month,No,101.55,,No,
442,0206-TBWLC,0,54,9,One year,Yes,114.65,6049.5,No,6049.5
443,2937-FTHUR,0,18,5,Month-to-month,No,64.8,1166.7,No,1166.7
444,1910-FMXJM,0,36,3,Month-to-month,No,80.4,2937.65,No,2937.65
445,7752-XUSCI,0,60,7,Month-to-month,Yes,105.9,6396.45,Yes,6396.45
446,4110-PFEUZ,0,1,2,Month-to-month,No,69.55,69.55,Yes,69.55
447,0732-OCQOC,0,52,8,Two year,Yes,25.05,1270.25,No,1270.25
448,5168-MSWXT,0,8,5,Month-to-month,Yes,94.75,759.55,No,759.55
449,1090-ESELR,0,72,7,Two year,No,105.5,7611.55,No,7611.55
450,8592-PLTMQ,0,64,8,One year,No,24.7,1642.75,No,1642.75
451,5760-WRAHC,1,22,6,Month-to-month,Yes,69.75,1545.4,No,1545.4
452,8847-GEOOQ,0,60,6,Month-to-month,Yes,60.2,3582.4,No,3582.4
453,0256-LTHVJ,0,28,3,Month-to-month,Yes,81.05,2227.1,Yes,2227.1
454,4785-FCIFB,0,61,8,Two year,No,24.4,1417.9,No,1417.9
455,8313-NDOIA,0,24,7,Month-to-month,Yes,104.15,2494.65,No,2494.65
456,5149-CUZUJ,0,28,6,One year,No,92.9,2768.35,No,2768.35
457,0942-KOWSM,0,30,7,Two year,No,80.8,2369.3,No,2369.3
458,4237-CLSMM,0,2,7,Month-to-month,No,20.0,38,No,38
459,1452-VOQCH,0,1,3,Month-to-month,Yes,75.1,75.1,No,75.1
460,4719-UMSIY,0,6,7,Month-to-month,No,19.65,100.9,No,100.9
461,6614-VBEGU,0,24,5,Month-to-month,Yes,69.45,1614.05,No,1614.05
462,0880-TKATG,0,4,6,Month-to-month,No,101.15,385.9,Yes,385.9
463,3811-VBYBZ,0,7,6,Month-to-month,Yes,99.8,673.25,Yes,673.25
464,1480-BKXGA,1,72,9,Two year,Yes,116.05,8404.9,No,8404.9
465,2996-XAUVF,0,70,3,Two year,Yes,40.05,2799.75,No,2799.75
466,9076-AXYIK,1,64,7,Two year,No,102.1,6538.45,No,6538.45
467,5968-XQIVE,0,72,5,One year,Yes,89.7,6588.95,No,6588.95
468,8896-RAZCR,0,44,7,Two year,No,19.9,868.1,No,868.1
469,4640-UHDOS,0,13,3,Month-to-month,No,55.95,734.35,Yes,734.35
470,4933-IKULF,1,17,7,One year,No,20.65,330.6,No,330.6
471,3583-EKAPL,0,1,3,Month-to-month,Yes,55.0,55,Yes,55
472,1304-BCCFO,0,9,5,Month-to-month,Yes,70.05,564.4,No,564.4
473,4104-PVRPS,0,24,4,Month-to-month,No,53.6,1315.35,No,1315.35
474,9399-APLBT,0,1,3,Month-to-month,Yes,74.7,74.7,Yes,74.7
475,2359-KMGLI,0,24,4,Month-to-month,Yes,80.25,1861.5,Yes,1861.5
476,3780-DDGSE,1,35,6,Month-to-month,Yes,76.05,2747.2,No,2747.2
477,4431-EDMIQ,0,7,7,Month-to-month,Yes,75.7,554.05,No,554.05
478,0306-JAELE,0,5,5,Month-to-month,Yes,96.1,453.4,Yes,453.4
479,6227-HWPWX,0,15,2,Month-to-month,No,69.0,994.8,Yes,994.8
480,0486-LGCCH,0,11,7,Two year,No,19.65,225.75,No,225.75
481,0447-BEMNG,0,48,4,Month-to-month,Yes,45.3,2145,Yes,2145
482,4612-SSVHJ,1,20,3,Month-to-month,Yes,81.45,1671.6,No,1671.6
483,5168-MQQCA,0,72,8,One year,Yes,108.5,8003.8,No,8003.8
484,5949-XIKAE,0,8,4,Month-to-month,Yes,83.55,680.05,Yes,680.05
485,7971-HLVXI,0,72,4,Two year,Yes,84.5,6130.85,No,6130.85
486,9094-AZPHK,0,15,6,Month-to-month,Yes,100.15,1415,No,1415
487,3649-JPUGY,0,72,8,Two year,Yes,88.6,6201.95,No,6201.95
488,4472-LVYGI,0,0,5,Two year,Yes,52.55,,No,
489,8372-JUXUI,0,1,3,Month-to-month,Yes,74.35,74.35,Yes,74.35
490,3552-CTCYF,0,63,7,Two year,Yes,104.8,6597.25,No,6597.25
491,6778-YSNIH,0,2,4,Month-to-month,Yes,59.0,114.15,No,114.15
492,0388-EOPEX,0,2,3,Month-to-month,Yes,74.4,139.4,Yes,139.4
493,5756-OZRIO,1,61,5,One year,No,64.05,3902.6,No,3902.6
494,6579-JPICP,0,1,7,Month-to-month,No,20.4,20.4,No,20.4
495,8205-OTCHB,0,22,4,One year,Yes,43.75,903.6,Yes,903.6
496,4134-BSXLX,0,28,5,Month-to-month,No,60.9,1785.65,No,1785.65
497,0505-SPOOW,0,70,7,Two year,No,19.8,1397.65,No,1397.65
498,6235-VDHOM,1,5,2,Month-to-month,No,28.45,131.05,Yes,131.05
499,7783-YKGDV,0,12,7,Month-to-month,Yes,99.7,1238.45,Yes,1238.45
500,4374-YMUSQ,0,34,9,One year,No,116.25,3899.05,No,3899.05
501,4513-CXYIX,1,71,4,Two year,Yes,80.7,5676,No,5676
502,3957-HHLMR,0,70,5,One year,No,65.2,4543.15,No,4543.15
503,7803-XOCCZ,0,52,5,Month-to-month,Yes,84.05,4326.8,No,4326.8
504,5736-YEJAX,0,69,8,Two year,Yes,79.45,5502.55,No,5502.55
505,5609-CEBID,1,20,6,Month-to-month,Yes,94.1,1782.4,Yes,1782.4
506,8981-FJGLA,0,11,4,Month-to-month,Yes,78.0,851.8,No,851.8
507,7218-HKQFK,0,2,5,Month-to-month,Yes,94.2,167.5,Yes,167.5
508,4636-QRJKY,0,6,4,Month-to-month,Yes,80.5,502.85,Yes,502.85
509,1135-LMECX,0,1,7,Month-to-month,No,19.85,19.85,No,19.85
510,4332-MUOEZ,1,20,6,One year,No,94.3,1818.3,No,1818.3
511,8535-SFUTN,0,61,7,Month-to-month,Yes,106.45,6300.15,No,6300.15
512,5956-VKDTT,1,5,3,Month-to-month,Yes,74.35,334.8,Yes,334.8
513,8677-HDZEE,0,56,7,Month-to-month,Yes,105.45,5916.95,No,5916.95
514,2475-MROZF,0,30,7,Month-to-month,Yes,95.0,2852.4,No,2852.4
515,9412-GHEEC,0,40,7,Month-to-month,No,104.8,4131.95,Yes,4131.95
516,3482-ABPKK,0,28,4,One year,No,54.3,1546.3,No,1546.3
517,6705-LXORM,1,5,2,Month-to-month,No,70.05,302.6,No,302.6
518,0257-ZESQC,1,27,3,Month-to-month,Yes,75.2,1929.35,Yes,1929.35
519,7531-GQHME,0,12,7,Month-to-month,No,20.05,265.45,No,265.45
520,5174-ITUMV,0,67,7,One year,Yes,105.4,6989.45,No,6989.45
521,4109-CYRBD,1,29,3,Month-to-month,Yes,51.6,1442,No,1442
522,0913-XWSCN,0,55,4,Month-to-month,No,85.5,4713.4,No,4713.4
523,6825-UYPFK,0,23,3,Month-to-month,No,75.6,1758.6,Yes,1758.6
524,8397-MVTAZ,0,34,6,Month-to-month,Yes,100.05,3480,Yes,3480
525,0750-EBAIU,0,52,5,One year,No,91.25,4738.3,No,4738.3
526,8606-CIQUL,1,72,9,Two year,Yes,115.75,8399.15,No,8399.15
527,3571-DPYUH,0,58,6,One year,Yes,94.7,5430.35,No,5430.35
528,7601-GNDYK,0,35,7,Two year,No,19.6,686.95,No,686.95
529,0356-OBMAC,1,56,7,Two year,Yes,99.9,5706.3,No,5706.3
530,8067-NIOYM,0,24,7,Two year,Yes,21.1,490.65,No,490.65
531,1403-GYAFU,0,70,7,Two year,No,20.05,1360.25,No,1360.25
532,4234-XTNEA,0,2,3,Month-to-month,Yes,79.95,174.45,No,174.45
533,1297-VQDRP,1,68,7,One year,Yes,107.15,7379.8,No,7379.8
534,9282-IZGQK,0,1,4,Month-to-month,Yes,85.0,85,Yes,85
535,5348-CAGXB,0,12,5,Month-to-month,Yes,89.55,1021.75,No,1021.75
536,0621-HJWXJ,0,63,4,Month-to-month,Yes,81.55,5029.05,No,5029.05
537,5844-QVTAT,0,33,5,One year,Yes,58.45,1955.4,No,1955.4
538,8905-IAZPF,0,69,5,One year,Yes,95.65,6744.2,No,6744.2
539,5394-MEITZ,0,60,7,Two year,Yes,80.6,4946.7,No,4946.7
540,6859-QNXIQ,0,72,9,Two year,Yes,113.1,8248.5,No,8248.5
541,2782-LFZVW,0,11,4,Month-to-month,Yes,58.95,601.6,No,601.6
542,2866-IKBTM,0,1,7,Month-to-month,No,19.55,19.55,No,19.55
543,1342-JPNKI,0,10,4,Month-to-month,Yes,86.05,834.1,Yes,834.1
544,2817-NTQDO,0,13,4,Month-to-month,Yes,45.55,597,Yes,597
545,7129-AZJDE,0,34,3,One year,Yes,78.95,2647.2,No,2647.2
546,6986-IJDHX,0,39,4,Month-to-month,Yes,86.3,3266,Yes,3266
547,2560-PPCHE,0,65,7,One year,Yes,105.05,6744.25,No,6744.25
548,4676-MQUEA,1,50,7,One year,Yes,101.9,5265.5,No,5265.5
549,8138-EALND,0,15,7,Month-to-month,No,19.75,311.6,No,311.6
550,3580-HYCSP,0,72,8,Two year,Yes,110.3,7966.9,No,7966.9
551,1352-HNSAW,0,72,9,Two year,Yes,115.6,8220.4,No,8220.4
552,2075-PUEPR,0,55,7,Two year,No,19.35,1153.25,No,1153.25
553,1982-FEBTD,0,23,8,Two year,Yes,25.6,514.75,No,514.75
554,5301-GAUUY,0,32,4,Month-to-month,Yes,80.35,2596.15,Yes,2596.15
555,5791-KAJFD,0,56,6,One year,Yes,68.75,3808,No,3808
556,2654-VBVPB,0,1,7,Month-to-month,No,19.9,19.9,No,19.9
557,1154-HYWWO,0,38,6,One year,No,70.6,2708.2,No,2708.2
558,2501-XWWTZ,0,11,2,Month-to-month,No,70.2,760.05,No,760.05
559,3716-UVSPD,0,1,3,Month-to-month,Yes,49.3,49.3,No,49.3
560,6815-ABQFQ,0,56,7,One year,Yes,107.25,6033.3,No,6033.3
561,7343-EOBEU,0,3,8,Month-to-month,Yes,23.6,89.05,No,89.05
562,3701-SFMUH,0,7,5,Month-to-month,No,69.7,516.15,No,516.15
563,6103-LIANB,0,59,6,Two year,Yes,99.5,5861.75,No,5861.75
564,7319-VENRZ,0,7,5,Month-to-month,No,64.3,445.95,No,445.95
565,5846-NEQVZ,0,71,6,Two year,Yes,70.85,4973.4,No,4973.4
566,6967-QIQRV,0,15,6,One year,No,101.9,1667.25,No,1667.25
567,5781-RFZRP,0,71,7,Two year,No,73.5,5357.75,No,5357.75
568,0939-YAPAF,0,35,6,Month-to-month,Yes,100.25,3527.6,Yes,3527.6
569,0308-IVGOK,0,11,4,One year,Yes,40.4,422.6,No,422.6
570,7293-LSCDV,0,60,7,Two year,Yes,19.25,1103.25,No,1103.25
571,7025-WCBNE,1,47,5,Two year,No,59.6,2754,No,2754
572,5756-JYOJT,0,11,5,One year,No,64.9,697.25,No,697.25
573,4710-FDUIZ,0,56,6,One year,No,100.3,5614.45,Yes,5614.45
574,6030-REHUX,1,28,8,Month-to-month,Yes,110.85,3204.4,No,3204.4
575,9548-LIGTA,0,61,7,Two year,Yes,81.05,4747.65,No,4747.65
576,5150-LJNSR,0,31,6,One year,No,98.05,3082.1,No,3082.1
577,8270-RKSAP,0,9,2,Month-to-month,Yes,70.5,597.9,No,597.9
578,6522-YRBXD,1,35,6,Month-to-month,Yes,94.55,3365.4,No,3365.4
579,2640-LYMOV,0,2,7,Month-to-month,Yes,19.65,38.8,No,38.8
580,1218-VKFPE,0,12,7,Month-to-month,No,19.0,233.55,Yes,233.55
581,3627-FHKBK,0,1,3,Month-to-month,No,75.3,75.3,Yes,75.3
582,2865-TCHJW,1,4,5,Month-to-month,Yes,89.2,346.2,Yes,346.2
583,1423-BMPBQ,0,1,7,Month-to-month,Yes,19.0,19,No,19
584,2393-DIVAI,0,3,7,Month-to-month,Yes,20.0,61.7,No,61.7
585,5192-EBGOV,1,1,4,Month-to-month,Yes,85.7,85.7,Yes,85.7
586,4568-KNYWR,0,52,5,Two year,Yes,63.25,3342.45,No,3342.45
587,8752-IMQOS,0,5,7,One year,No,20.1,85.1,No,85.1
588,0742-LAFQK,0,72,7,Two year,Yes,99.15,7422.1,No,7422.1
589,0795-LAFGP,0,71,9,Two year,No,90.4,6668.05,No,6668.05
590,0619-OLYUR,0,72,8,Two year,Yes,111.9,8071.05,No,8071.05
591,5512-IDZEI,0,46,8,One year,No,24.9,1174.8,No,1174.8
592,0459-SPZHJ,0,63,8,Two year,No,83.5,5435,No,5435
593,0215-BQKGS,0,30,5,Month-to-month,Yes,84.3,2438.6,No,2438.6
594,9244-ZVAPM,0,1,2,Month-to-month,No,45.6,45.6,No,45.6
595,0719-SYFRB,0,12,6,Month-to-month,Yes,61.65,713.75,Yes,713.75
596,8208-EUMTE,0,16,6,Two year,No,54.85,916.15,No,916.15
597,5172-MIGPM,0,4,5,Month-to-month,No,65.55,237.2,No,237.2
598,1710-RCXUS,0,51,5,One year,Yes,90.35,4614.55,No,4614.55
599,0374-FIUCA,0,65,7,Two year,Yes,20.4,1414.45,No,1414.45
600,5839-SUYVZ,0,16,3,Month-to-month,Yes,74.55,1170.5,No,1170.5
601,5173-ZXXXL,0,2,7,One year,No,19.95,47.7,No,47.7
602,1096-ADRUX,0,66,3,One year,Yes,74.25,4859.25,No,4859.25
603,2001-MCUUW,0,46,8,Two year,No,108.65,4903.2,No,4903.2
604,2731-GJRDG,0,32,8,One year,Yes,109.55,3608,No,3608
605,4723-BEGSG,0,72,8,Two year,No,86.65,6094.25,No,6094.25
606,6516-NKQBO,0,38,7,Two year,No,81.0,3084.9,No,3084.9
607,8672-OAUPW,0,51,3,One year,No,47.85,2356.75,No,2356.75
608,8207-DMRVL,0,72,9,Two year,No,114.55,8306.05,No,8306.05
609,3419-SNJJD,1,65,7,Month-to-month,No,105.25,6786.4,Yes,6786.4
610,6543-CPZMK,0,9,2,Month-to-month,Yes,29.95,248.95,Yes,248.95
611,4765-OXPPD,0,9,6,Month-to-month,No,65.0,663.05,Yes,663.05
612,2804-ETQDK,0,66,7,Two year,No,20.55,1357.1,No,1357.1
613,6689-VRRTK,1,44,8,One year,Yes,109.8,4860.35,No,4860.35
614,7138-GIRSH,0,50,6,Two year,No,69.5,3418.2,No,3418.2
615,9396-ZSFLL,0,15,3,Month-to-month,No,48.85,631.4,No,631.4
616,6464-KEXXH,0,8,1,Month-to-month,Yes,25.25,186.3,No,186.3
617,7134-MJPDY,1,66,7,One year,Yes,102.85,6976.75,No,6976.75
618,5240-CAOYT,0,57,6,Month-to-month,Yes,87.55,4884.85,No,4884.85
619,4059-IIEBK,0,7,4,Month-to-month,Yes,78.55,522.95,No,522.95
620,4881-JVQOD,1,10,2,Month-to-month,Yes,34.55,362.6,No,362.6
621,0516-UXRMT,0,62,6,One year,Yes,92.05,5755.8,No,5755.8
622,4851-BQDNX,0,40,4,One year,Yes,85.05,3355.65,No,3355.65
623,5148-HKFIR,0,20,7,Two year,No,19.7,406.95,No,406.95
624,1009-IRMNA,0,7,7,Month-to-month,No,20.0,137.6,Yes,137.6
625,3003-CMDUU,0,25,5,Month-to-month,Yes,95.15,2395.7,No,2395.7
626,5016-IBERQ,0,23,5,Month-to-month,No,84.25,1968.1,No,1968.1
627,6797-UCJHZ,1,66,7,One year,No,104.6,6819.45,No,6819.45
628,2469-DTSGX,1,72,8,Two year,No,111.65,7943.45,No,7943.45
629,4554-YGZIH,1,49,5,Month-to-month,No,90.05,4547.25,Yes,4547.25
630,5099-BAILX,1,43,8,Month-to-month,Yes,110.75,4687.9,Yes,4687.9
631,9931-KGHOA,0,46,4,Month-to-month,No,55.0,2473.95,No,2473.95
632,1775-KWJKQ,0,72,9,Two year,No,89.85,6562.9,No,6562.9
633,7665-VIGUD,0,10,7,One year,No,20.35,176.3,No,176.3
634,9411-TPQQV,0,40,5,One year,Yes,54.55,2236.2,No,2236.2
635,7207-RMRDB,0,65,7,Month-to-month,Yes,105.5,6985.65,Yes,6985.65
636,7954-MLBUN,0,31,6,Two year,No,99.45,3109.9,No,3109.9
637,2077-DDHJK,0,68,7,Two year,No,70.9,4911.35,No,4911.35
638,4913-EHYUI,1,56,7,One year,Yes,104.55,5794.65,Yes,5794.65
639,0195-IESCP,0,10,4,Month-to-month,Yes,85.25,855.3,Yes,855.3
640,9574-BOSMD,0,68,8,Two year,No,25.4,1620.2,No,1620.2
641,4580-TMHJU,0,43,3,Month-to-month,No,56.15,2499.3,Yes,2499.3
642,0970-ETWGE,0,1,4,Month-to-month,Yes,89.55,89.55,Yes,89.55
643,4908-XAXAY,1,49,5,One year,Yes,89.85,4287.2,No,4287.2
644,8404-VLQFB,0,15,8,Month-to-month,Yes,25.25,394.85,No,394.85
645,1626-ERCMM,1,20,5,Month-to-month,Yes,94.55,1899.65,Yes,1899.65
646,0887-HJGAR,0,1,2,Month-to-month,Yes,45.7,45.7,Yes,45.7
647,2391-IPLOP,0,50,6,One year,Yes,69.65,3442.15,No,3442.15
648,5644-PDMZC,1,2,5,Month-to-month,No,89.5,161.5,Yes,161.5
649,3509-GWQGF,1,24,2,Month-to-month,No,70.0,1732.6,No,1732.6
650,9576-ANLXO,0,3,2,Month-to-month,Yes,69.55,222.3,Yes,222.3
651,2024-BASKD,0,1,3,Month-to-month,Yes,74.6,74.6,Yes,74.6
652,5845-BZZIB,0,35,7,Two year,No,20.1,655.3,No,655.3
653,1140-UKVZG,0,17,8,Month-to-month,No,24.8,475.25,No,475.25
654,4160-AMJTL,1,8,7,Month-to-month,No,19.65,164.3,Yes,164.3
655,5183-SNMJQ,0,10,5,Month-to-month,Yes,95.1,865.1,No,865.1
656,8100-PNJMH,0,68,9,Two year,Yes,88.85,6132.7,No,6132.7
657,7838-LAZFO,0,45,7,One year,No,78.8,3597.5,No,3597.5
658,4464-JCOLN,0,2,7,One year,No,19.85,35.9,Yes,35.9
659,2085-JVGAD,0,37,7,Month-to-month,No,20.35,697.65,No,697.65
660,5650-VDUDS,0,4,1,Month-to-month,Yes,24.25,96.05,Yes,96.05
661,8095-WANWK,0,10,2,Month-to-month,No,45.25,428.7,No,428.7
662,3030-ZKIWL,0,1,7,Month-to-month,No,20.05,20.05,No,20.05
663,9565-FLVCG,0,65,6,Two year,Yes,69.55,4459.15,No,4459.15
664,8755-OGKNA,0,57,7,Two year,No,19.5,1167.6,No,1167.6
665,2800-VEQXM,0,3,3,Month-to-month,Yes,74.75,238.1,No,238.1
666,7538-GWHML,0,2,2,Month-to-month,No,69.65,145.15,Yes,145.15
667,5533-RJFTJ,0,49,2,Month-to-month,Yes,30.2,1453.1,No,1453.1
668,3859-CVCET,0,4,2,Month-to-month,No,45.65,191.05,Yes,191.05
669,0214-JHPFW,0,70,6,Two year,No,57.8,4039.3,No,4039.3
670,5642-MHDQT,0,53,7,One year,Yes,19.85,1039.45,No,1039.45
671,3088-FVYWK,0,53,8,Two year,No,25.55,1336.1,No,1336.1
672,3276-HDUEG,0,1,3,Month-to-month,Yes,75.05,75.05,Yes,75.05
673,9092-GDZKO,0,22,8,Month-to-month,Yes,24.85,493.4,No,493.4
674,0823-HSCDJ,1,52,4,Month-to-month,Yes,49.15,2550.9,Yes,2550.9
